ticker,model,distribution,aic,bic,log_likelihood,num_params,n_obs,param_mu,param_omega,param_alpha[1],param_beta[1],param_nu,param_eta,param_lambda,param_gamma[1],param_phi,param_d,param_beta
DDOG,"GJR-GARCH(1,1)",skewt,8491.327466342225,8529.08461437298,-4238.663733171113,7,1626,0.06343802656619484,0.10036540113880531,0.001006972916602406,0.9644896467844811,,4.168201631980362,-0.02678004746295064,0.05860486859759831,,,
DDOG,"GJR-GARCH(1,1)",ged,8526.46589724817,8558.829166988817,-4257.232948624085,6,1626,0.0879650791627795,0.1272171854628249,8.806662152910725e-15,0.9652187988886263,1.1360787679758455,,,0.050366848039964496,,,
DDOG,"EGARCH(1,1)",normal,8724.997814493407,8751.967205943945,-4357.498907246703,5,1626,0.10043512297784256,0.24019008844006212,0.18578253888926372,0.9105758589747298,,,,-0.05287695856391046,,,
DDOG,"EGARCH(1,1)",t,8465.836702919101,8498.199972659748,-4226.918351459551,6,1626,0.10346646188969796,0.03556634942068461,0.10118283400826414,0.9887637090803765,4.197181155401479,,,-0.04273225363896084,,,
DDOG,"EGARCH(1,1)",skewt,8467.613255602622,8505.370403633377,-4226.806627801311,7,1626,0.0875038782459121,0.03571722970588617,0.10013702889310198,0.9887486583310767,,4.195522200173167,-0.01635659921583644,-0.04314227702305978,,,
DDOG,"EGARCH(1,1)",ged,8511.313574372514,8543.67684411316,-4249.656787186257,6,1626,0.09192536521936423,0.04759971559411387,0.0897250024088805,0.9831168186192366,1.1368458209854966,,,-0.03824956229360216,,,
XYZ,"GARCH(1,1)",normal,1542.7593731566435,1557.3833403999229,-767.3796865783218,4,286,-0.14660694069211314,0.07530451493765035,7.023951756579584e-10,0.9925437881304743,,,,,,,
XYZ,"GARCH(1,1)",t,1459.2005605746747,1477.480519628774,-724.6002802873373,5,286,0.1163000822859902,1.5086526568293,0.058295295803422645,0.8533971574208209,2.8496852416518808,,,,,,
XYZ,"GARCH(1,1)",skewt,1454.4968992516237,1476.4328501165428,-721.2484496258119,6,286,-0.2003512072069744,1.475483240613322,0.056546921860067274,0.8621715710742686,,2.8432648362130712,-0.19712691674825006,,,,
XYZ,"GARCH(1,1)",ged,1466.273134262321,1484.5530933164202,-728.1365671311605,5,286,0.05848550212434234,0.7347016778664466,0.021794415635860747,0.9095896867057583,1.01,,,,,,
XYZ,"GJR-GARCH(1,1)",normal,1543.8761442697687,1562.156103323868,-766.9380721348844,5,286,-0.16995435270248987,0.22029070280711538,0.0,0.9706398480524618,,,,0.01763185780484606,,,
XYZ,"GJR-GARCH(1,1)",t,1457.5140392531434,1479.4499901180625,-722.7570196265717,6,286,0.09313135600747588,1.3236635689895901,0.0,0.8484782111809954,2.9178467864648665,,,0.12515362883166226,,,
XYZ,"GJR-GARCH(1,1)",skewt,1452.278439930154,1477.870382605893,-719.139219965077,7,286,-0.21142220478816215,1.3266440306642067,0.0,0.8547686405224477,,2.9391536287560673,-0.20298454918165562,0.1326032354364239,,,
XYZ,"GJR-GARCH(1,1)",ged,1465.8577605043258,1487.7937113692449,-726.9288802521629,6,286,0.03741609931429945,0.673574702582086,0.0,0.9079797194388352,1.0100000000004348,,,0.046571981931140115,,,
XYZ,"EGARCH(1,1)",normal,1489.770651429946,1508.0506104840451,-739.885325714973,5,286,-0.3479340634442147,0.08528966973132893,-0.18164176170572371,0.9589254356288908,,,,-0.12954508938719453,,,
XYZ,"EGARCH(1,1)",t,4810.951003180435,4832.886954045354,-2399.4755015902174,6,286,1.6741135864191563,-0.18113717588961956,-11.000195921214141,0.6394664811770673,2.7574317639482135,,,-7.288632297274491,,,
XYZ,"EGARCH(1,1)",skewt,4018.06181686766,4043.6537595433992,-2002.03090843383,7,286,-296.8713808058465,11.751774668012347,-24.71471298434348,0.999963959405642,,2.0500000025853478,-0.9999993692512208,-14.270173666315076,,,
XYZ,"EGARCH(1,1)",ged,1443.9726072043716,1465.9085580692906,-715.9863036021858,6,286,0.09431185214376826,0.05250957672546909,-0.1595159590247083,0.9679536869295684,1.0101567245801222,,,-0.09584693268678962,,,
ANET,"GARCH(1,1)",normal,12296.564147765392,12319.893791474144,-6144.282073882696,4,2521,0.130801201720929,2.0269668837399983,0.09246709747643717,0.6580711192962955,,,,,,,
ANET,"GARCH(1,1)",t,11531.905316155675,11561.067370791614,-5760.952658077837,5,2521,0.21475908758424844,1.2313219082000368,0.18344770241795363,0.7031121926156935,3.2203969392680536,,,,,,
ANET,"GARCH(1,1)",skewt,11529.821707883057,11564.816173446185,-5758.910853941528,6,2521,0.16140283709166814,1.2423061474001365,0.18083344311873198,0.7017170421438843,,3.241891190816056,-0.05112860978721631,,,,
ANET,"GARCH(1,1)",ged,11600.054859018412,11629.21691365435,-5795.027429509206,5,2521,0.21032629685222057,1.328262933724267,0.13563763314782906,0.6804785822460062,1.0100000000254836,,,,,,
ANET,"GJR-GARCH(1,1)",normal,12295.44617999458,12324.60823463052,-6142.72308999729,5,2521,0.12037766655319436,1.9880192957802107,0.0474105225272861,0.6720232234840903,,,,0.06498442056374877,,,
ANET,"GJR-GARCH(1,1)",t,11522.198255904146,11557.192721467274,-5755.099127952073,6,2521,0.20541784644824396,0.9640323122275501,0.050473049809944194,0.7668396946754401,3.237470685396035,,,0.16853224402591874,,,
ANET,"GJR-GARCH(1,1)",skewt,11518.6555334177,11559.482409908014,-5752.32776670885,7,2521,0.14245500867140248,1.0140120552163732,0.05023064995989643,0.7584697335134538,,3.256334041789561,-0.06026490314048033,0.1789299630008466,,,
ANET,"GJR-GARCH(1,1)",ged,11595.873018018405,11630.867483581533,-5791.936509009202,6,2521,0.20745054721592798,1.221832692838913,0.0547990905818308,0.7120396306169421,1.0100000000008482,,,0.11654762438300316,,,
ANET,"EGARCH(1,1)",normal,12264.725519798012,12293.887574433951,-6127.362759899006,5,2521,0.11824563694413041,0.28074644878353,0.14881309657951802,0.8711091887024616,,,,-0.02676566140353527,,,
ANET,"EGARCH(1,1)",t,11456.418205646063,11491.412671209191,-5722.209102823032,6,2521,0.1937883157353298,0.043519212450824095,0.09948920416906674,0.9834506600424509,3.3416484629395224,,,-0.05761862928253709,,,
ANET,"EGARCH(1,1)",skewt,11452.459556433896,11493.286432924211,-5719.229778216948,7,2521,0.1295247167775857,0.047332368885372844,0.09822419747975383,0.9821516198678535,,3.3547590665701597,-0.06443778887525489,-0.061524119119508905,,,
ANET,"EGARCH(1,1)",ged,11552.429048291953,11587.423513855081,-5770.214524145977,6,2521,0.20317909024835623,0.06012137474755445,0.09379936280062813,0.971623346707359,1.010000000000062,,,-0.05051213413547712,,,
ANET,"FIGARCH(1,d,1)",normal,12325.237222725596,12354.399277361535,-6157.618611362798,5,2521,0.1346993625916092,4.939101307825143,,,,,,,0.0,0.06294310910628592,0.017252476402015736
ANET,"FIGARCH(1,d,1)",t,11526.610113844308,11561.604579407436,-5757.305056922154,6,2521,0.21045674778177237,1.6380538913515437,,,3.143133996014861,,,,5.037404407060862e-16,0.3461330539821493,0.20962555134725666
ANET,"FIGARCH(1,d,1)",skewt,11524.644634999342,11565.471511489657,-5755.322317499671,7,2521,0.15637348796906936,1.6389893258570198,,,,3.1604408579012784,-0.050653613610409313,,4.556392151472083e-16,0.3355106321924317,0.20135018193248444
ANET,"FIGARCH(1,d,1)",ged,11606.023376329813,11641.01784189294,-5797.011688164906,6,2521,0.20787212978052047,1.832381776342393,,,1.01,,,,5.691976590293959e-13,0.1607947314987508,0.07510056467810274
MU,"GARCH(1,1)",normal,12565.013504747656,12588.343148456408,-6278.506752373828,4,2521,0.1557260061520017,0.2390824524897386,0.049551394081914744,0.9245519638400767,,,,,,,
MU,"GARCH(1,1)",t,12410.1368037836,12439.29885841954,-6200.0684018918,5,2521,0.15478086008889985,0.16272432550280116,0.0494249735951025,0.9342711530122871,5.715829403444253,,,,,,
MU,"GARCH(1,1)",skewt,12412.011316775996,12447.005782339123,-6200.005658387998,6,2521,0.14773824020513485,0.1628020124189235,0.049449950902794096,0.9342259725109188,,5.722636955898464,-0.00958283239795939,,,,
MU,"GARCH(1,1)",ged,12422.828863083438,12451.990917719377,-6206.414431541719,5,2521,0.14311115754031745,0.18871208001671455,0.048339181883773986,0.9311502717700809,1.2997518073887426,,,,,,
MU,"GJR-GARCH(1,1)",normal,12560.522440125013,12589.684494760952,-6275.261220062506,5,2521,0.14123526004503426,0.2656626393812003,0.03158709282339421,0.9216132259120257,,,,0.03540823061166603,,,
MU,"GJR-GARCH(1,1)",t,12409.002661847418,12443.997127410546,-6198.501330923709,6,2521,0.14439072973207748,0.18894804770564746,0.03740349219228049,0.9292705941798631,5.741357709300509,,,0.028176431955910995,,,
MU,"GJR-GARCH(1,1)",skewt,12410.838185931465,12451.66506242178,-6198.4190929657325,7,2521,0.1362848109111836,0.1892145616173405,0.03738824153558617,0.9292241663811782,,5.747249901180108,-0.010972387754833595,0.02835070405445908,,,
MU,"GJR-GARCH(1,1)",ged,12420.811134250902,12455.80559981403,-6204.405567125451,6,2521,0.1311032647907601,0.21913060601131354,0.03347237682658423,0.9262465300619256,1.302643269471548,,,0.032652273579005756,,,
MU,"EGARCH(1,1)",normal,12537.783276876937,12566.945331512876,-6263.891638438468,5,2521,0.12439011229434987,0.05793027201668692,0.11503290372565643,0.9756137862518656,,,,-0.026964168720383454,,,
MU,"EGARCH(1,1)",t,12392.466466288988,12427.460931852116,-6190.233233144494,6,2521,0.1379058885324125,0.04635432798409575,0.11991160524006889,0.9812072933369538,5.922809587599368,,,-0.024377713404364766,,,
MU,"EGARCH(1,1)",skewt,12394.27993446854,12435.106810958856,-6190.13996723427,7,2521,0.13017888824958243,0.04662401096177471,0.12019388379288726,0.9811206287266533,,5.928583316957614,-0.011702669282974566,-0.02466165477839487,,,
MU,"EGARCH(1,1)",ged,12405.647560949848,12440.642026512976,-6196.823780474924,6,2521,0.12263275677885031,0.0513841674792031,0.11696772834158296,0.9784907919501986,1.3172168495552228,,,-0.026823247943317752,,,
MU,"FIGARCH(1,d,1)",normal,12572.164197674228,12601.326252310168,-6281.082098837114,5,2521,0.161793248357657,0.7665237445255154,,,,,,,0.36554498840385796,0.2689100231922842,0.5540303838475327
MU,"FIGARCH(1,d,1)",t,12416.058237165365,12451.052702728493,-6202.029118582683,6,2521,0.15368095567081178,0.5647845922232397,,,5.6887834841550315,,,,0.3335767032148399,0.3328465935703202,0.5864706101275678
MU,"FIGARCH(1,d,1)",skewt,12417.945564503538,12458.772440993853,-6201.972782251769,7,2521,0.14681928425237925,0.5590188532547947,,,,5.692495053052416,-0.00914478967769994,,0.33276295795299543,0.3344740840940091,0.5881695313297672
MU,"FIGARCH(1,d,1)",ged,12428.74622774389,12463.740693307018,-6208.373113871945,6,2521,0.1434320075826458,0.6097550750099836,,,1.296409087789047,,,,0.3494671703257123,0.3010656593485755,0.5733712895052623
AMD,"GARCH(1,1)",normal,13552.96531453327,13576.294958242022,-6772.482657266635,4,2521,0.1703866785195687,0.15447681693057286,0.013693020549738215,0.9735967258787767,,,,,,,
AMD,"GARCH(1,1)",t,13130.26570686837,13159.427761504308,-6560.132853434185,5,2521,0.13568209693886774,0.5945847938935432,0.048339126500798,0.9075732045312491,3.9908012110690922,,,,,,
AMD,"GARCH(1,1)",skewt,13130.81741006751,13165.811875630638,-6559.408705033755,6,2521,0.1745390920930411,0.5871426496480353,0.04811446812910003,0.9084741475082585,,3.9860479697410143,0.03139359085147234,,,,
AMD,"GARCH(1,1)",ged,13167.680491289957,13196.842545925896,-6578.8402456449785,5,2521,0.08042103533927157,0.3913323395979311,0.031115608128975937,0.9363226126362203,1.075134331539946,,,,,,
AMD,"GJR-GARCH(1,1)",normal,13545.102134496943,13574.264189132882,-6767.551067248472,5,2521,0.16196331992758337,0.1777137869675144,0.0071189713883419185,0.9706264452700455,,,,0.01610572672540111,,,
AMD,"GJR-GARCH(1,1)",t,13127.778424613818,13162.772890176946,-6557.889212306909,6,2521,0.12531326611493301,0.5291530862388902,0.029331419628329625,0.9156334377971261,3.9987489707081085,,,0.033427258587179765,,,
AMD,"GJR-GARCH(1,1)",skewt,13128.45175436667,13169.278630856985,-6557.225877183335,7,2521,0.1627890856405039,0.5186927910272775,0.02918676866125398,0.9167339528837679,,3.9971677921449595,0.03015593150068682,0.0326658838264027,,,
AMD,"GJR-GARCH(1,1)",ged,13163.762232312718,13198.756697875846,-6575.881116156359,6,2521,0.07671821256254223,0.43737805114060824,0.019078741995223723,0.9303916594777121,1.0791967947983248,,,0.031064450091868954,,,
AMD,"EGARCH(1,1)",normal,13545.120492033133,13574.282546669072,-6767.560246016566,5,2521,0.15577982379136981,0.5723981141528351,0.2633641856538454,0.7834188714762453,,,,-0.05874290906669251,,,
AMD,"EGARCH(1,1)",t,13120.460482094575,13155.454947657703,-6554.230241047288,6,2521,0.12412599013725933,0.1257649713562336,0.13553556203284464,0.9550790510625753,3.9994327879901634,,,-0.0148323469882317,,,
AMD,"EGARCH(1,1)",skewt,13120.727921653151,13161.554798143467,-6553.363960826576,7,2521,0.16510364779660924,0.12147445251074711,0.133902694556265,0.9566437061382037,,3.9984692875764343,0.034326516662759606,-0.013702390639433418,,,
AMD,"EGARCH(1,1)",ged,13158.23983010948,13193.234295672608,-6573.11991505474,6,2521,0.07660024220884055,0.2292914163346993,0.16754427119398252,0.9130704679198094,1.081062396627796,,,-0.027410015564544116,,,
AMD,"FIGARCH(1,d,1)",normal,13528.839620638399,13558.001675274338,-6759.419810319199,5,2521,0.18296925793543214,3.9777589543006817,,,,,,,0.0,0.14376803927765977,0.08090309941552087
AMD,"FIGARCH(1,d,1)",t,13130.85315315806,13165.847618721187,-6559.42657657903,6,2521,0.1402621914723189,3.5672507632479187,,,3.8981176694123802,,,,0.0,0.17823184081195345,0.10035879513684655
AMD,"FIGARCH(1,d,1)",skewt,13131.323955843432,13172.150832333748,-6558.661977921716,7,2521,0.18155473882828432,3.5456273368758664,,,,3.885372984555231,0.032430044684342484,,0.0,0.180773530519201,0.10269525977852206
AMD,"FIGARCH(1,d,1)",ged,13160.28429722747,13195.278762790598,-6574.142148613735,6,2521,0.0805226571287327,3.696230622601616,,,1.0862349765765962,,,,8.655059929905756e-16,0.14197488195257923,0.07249969754297308
